                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    477,                 0.3242,                0.23864,                0.84011,                0.87102,                0.80344,                 0.8595,                0.65845,                0.98025,                0.65296,                 1.1221,             0.00033109,             0.00033109,             0.00033109
                    478,                0.32858,                0.24038,                0.84412,                0.85805,                0.79424,                0.85383,                0.65589,                0.97441,                0.66402,                 1.1232,             0.00033047,             0.00033047,             0.00033047
                    479,                0.32838,                 0.2371,                0.83755,                0.87346,                0.78861,                0.85615,                0.65571,                0.97022,                0.65925,                 1.1251,             0.00032986,             0.00032986,             0.00032986
                    480,                0.32488,                0.23897,                0.84085,                0.88666,                0.78446,                0.85553,                0.65576,                0.96056,                0.64715,                 1.1218,             0.00032924,             0.00032924,             0.00032924
                    481,                0.32977,                0.24175,                0.84211,                0.89249,                0.78979,                0.86113,                 0.6618,                0.96337,                0.65252,                 1.1209,             0.00032862,             0.00032862,             0.00032862
                    482,                0.32475,                0.23866,                0.83969,                0.89604,                0.78689,                0.86442,                0.66452,                0.97083,                0.65675,                 1.1233,               0.000328,               0.000328,               0.000328
                    483,                0.32655,                0.23984,                0.84382,                0.85894,                0.81662,                0.86612,                0.66173,                0.97233,                 0.6617,                 1.1176,             0.00032738,             0.00032738,             0.00032738
                    484,                 0.3193,                0.23816,                0.83954,                0.85943,                0.80756,                 0.8571,                0.66441,                0.97521,                0.65241,                 1.1269,             0.00032676,             0.00032676,             0.00032676
                    485,                0.32407,                0.23807,                0.83879,                  0.898,                0.78433,                0.86178,                0.66643,                0.97388,                0.65297,                 1.1351,             0.00032614,             0.00032614,             0.00032614
                    486,                0.32977,                 0.2411,                0.83887,                0.87993,                0.79792,                0.86438,                0.67048,                0.97336,                0.65869,                 1.1441,             0.00032553,             0.00032553,             0.00032553
                    487,                0.32811,                0.24013,                0.84136,                0.88842,                0.80784,                0.86959,                0.66686,                0.97515,                0.65776,                 1.1448,             0.00032491,             0.00032491,             0.00032491
                    488,                0.33101,                0.24242,                0.84326,                0.88128,                0.80301,                 0.8645,                0.66421,                0.98549,                0.65612,                   1.15,             0.00032429,             0.00032429,             0.00032429
                    489,                 0.3253,                0.24058,                0.84131,                0.87343,                 0.8138,                0.86394,                 0.6626,                0.98501,                0.66579,                 1.1429,             0.00032367,             0.00032367,             0.00032367
                    490,                0.33174,                0.24249,                0.83862,                0.86274,                 0.8132,                0.86529,                 0.6666,                0.98494,                0.66579,                 1.1379,             0.00032305,             0.00032305,             0.00032305
                    491,                0.32501,                0.23798,                 0.8432,                0.85357,                0.82232,                0.86322,                0.66397,                0.97325,                0.66132,                 1.1294,             0.00032243,             0.00032243,             0.00032243
                    492,                0.32732,                0.23907,                0.83844,                0.87984,                 0.8094,                0.86322,                0.65964,                0.97132,                0.66294,                 1.1311,             0.00032181,             0.00032181,             0.00032181
                    493,                0.32477,                0.23715,                0.84033,                 0.8704,                0.81571,                0.86474,                0.66476,                0.97227,                0.66065,                 1.1294,             0.00032119,             0.00032119,             0.00032119
                    494,                0.32503,                0.23802,                0.83898,                0.86183,                0.82875,                0.86423,                0.66195,                0.97848,                0.66883,                  1.136,             0.00032058,             0.00032058,             0.00032058
                    495,                0.32573,                0.24129,                0.83758,                0.87085,                0.81932,                0.86793,                0.66549,                0.97746,                0.67159,                 1.1305,             0.00031996,             0.00031996,             0.00031996
                    496,                0.33437,                0.24352,                0.84379,                0.87985,                0.81671,                0.86841,                0.66128,                0.98418,                0.66888,                 1.1378,             0.00031934,             0.00031934,             0.00031934
                    497,                0.32917,                0.23968,                0.83903,                0.87937,                0.80649,                 0.8682,                0.66087,                0.98234,                0.67184,                 1.1435,             0.00031872,             0.00031872,             0.00031872
                    498,                0.32003,                0.23429,                0.84108,                0.87856,                0.80227,                0.86771,                0.66313,                0.98256,                0.66389,                 1.1482,              0.0003181,              0.0003181,              0.0003181
                    499,                0.32665,                0.23814,                0.84108,                0.86604,                0.80722,                0.86483,                0.65999,                 0.9829,                0.65977,                 1.1418,             0.00031748,             0.00031748,             0.00031748
                    500,                0.31975,                0.23639,                 0.8374,                0.86421,                0.81713,                0.86719,                0.66134,                0.97629,                0.66313,                 1.1258,             0.00031686,             0.00031686,             0.00031686
                    501,                0.32286,                0.23796,                0.83738,                0.88183,                0.80678,                0.86684,                0.66553,                0.97513,                0.66981,                 1.1177,             0.00031624,             0.00031624,             0.00031624
                    502,                0.31973,                0.23672,                0.83965,                0.89129,                0.81364,                0.86955,                0.66728,                0.97504,                0.65593,                 1.1217,             0.00031562,             0.00031562,             0.00031562
                    503,                0.32629,                0.24314,                0.84044,                0.87522,                0.81126,                0.87148,                0.66772,                0.97975,                0.65303,                 1.1303,             0.00031501,             0.00031501,             0.00031501
                    504,                0.32745,                0.24144,                0.84009,                0.89286,                0.80076,                0.87086,                 0.6683,                0.98043,                0.66414,                  1.131,             0.00031439,             0.00031439,             0.00031439
                    505,                0.31567,                0.23335,                0.83767,                0.89628,                0.79807,                0.87221,                0.67081,                0.97872,                0.65712,                 1.1299,             0.00031377,             0.00031377,             0.00031377
                    506,                0.32172,                0.23648,                0.83873,                0.86886,                0.81991,                0.87202,                0.67109,                 0.9752,                0.65468,                 1.1272,             0.00031315,             0.00031315,             0.00031315
                    507,                0.32745,                0.23652,                0.83677,                0.88195,                0.81036,                0.87042,                0.67037,                0.97454,                0.65981,                 1.1338,             0.00031253,             0.00031253,             0.00031253
                    508,                0.31994,                0.23618,                0.83632,                0.86895,                0.81007,                0.86696,                0.67176,                0.97035,                0.66859,                 1.1328,             0.00031191,             0.00031191,             0.00031191
                    509,                0.32172,                0.23344,                0.83711,                0.86909,                0.80227,                0.86147,                0.67276,                0.97048,                0.64524,                 1.1355,             0.00031129,             0.00031129,             0.00031129
                    510,                0.32488,                0.23876,                0.83843,                 0.8813,                0.79467,                0.86805,                 0.6704,                0.96499,                0.64486,                 1.1271,             0.00031068,             0.00031068,             0.00031068
                    511,                0.31752,                0.23412,                0.83709,                0.89159,                0.79394,                 0.8631,                   0.66,                0.96846,                0.65372,                 1.1327,             0.00031006,             0.00031006,             0.00031006
                    512,                 0.3266,                0.23961,                 0.8365,                0.89306,                0.80056,                0.86226,                0.65963,                0.96958,                0.65478,                 1.1317,             0.00030944,             0.00030944,             0.00030944
                    513,                0.31767,                0.23322,                0.83591,                0.89334,                0.79662,                0.85653,                0.65471,                0.97376,                0.65364,                 1.1347,             0.00030882,             0.00030882,             0.00030882
                    514,                0.32301,                0.23859,                0.83743,                0.88826,                0.79703,                0.85639,                0.65342,                0.97892,                0.66231,                 1.1394,              0.0003082,              0.0003082,              0.0003082
                    515,                0.31865,                0.23554,                0.83538,                0.89505,                 0.7901,                0.85708,                0.65889,                0.98277,                0.65886,                 1.1375,             0.00030758,             0.00030758,             0.00030758
                    516,                0.32293,                0.23637,                0.84074,                0.89231,                0.79574,                0.86056,                 0.6579,                0.98902,                0.66519,                 1.1367,             0.00030696,             0.00030696,             0.00030696
                    517,                0.31858,                0.23555,                0.83914,                0.88417,                0.80413,                0.85956,                0.66028,                0.98982,                0.66594,                 1.1367,             0.00030634,             0.00030634,             0.00030634
                    518,                 0.3245,                0.23833,                0.83856,                0.90137,                0.79666,                0.85804,                0.65939,                0.98843,                0.65862,                 1.1396,             0.00030573,             0.00030573,             0.00030573
                    519,                0.32215,                 0.2326,                0.83924,                0.89151,                0.80404,                0.86091,                0.66229,                0.99083,                0.65897,                 1.1434,             0.00030511,             0.00030511,             0.00030511
                    520,                0.31935,                0.23348,                0.83923,                0.89016,                0.80312,                0.86229,                0.66404,                0.98407,                0.65776,                 1.1346,             0.00030449,             0.00030449,             0.00030449
                    521,                 0.3225,                 0.2362,                 0.8333,                0.89817,                 0.8033,                0.86372,                0.66256,                0.98033,                0.65046,                 1.1414,             0.00030387,             0.00030387,             0.00030387
                    522,                0.31646,                0.23402,                0.83693,                0.89705,                 0.8012,                0.86588,                0.66184,                0.97962,                0.65455,                 1.1496,             0.00030325,             0.00030325,             0.00030325
                    523,                0.31239,                0.23061,                0.84123,                0.90424,                0.78605,                0.85871,                0.66682,                0.97983,                 0.6554,                  1.149,             0.00030263,             0.00030263,             0.00030263
                    524,                 0.3189,                0.23425,                0.83935,                0.87296,                0.81768,                0.86847,                0.66907,                0.97716,                0.64638,                 1.1453,             0.00030201,             0.00030201,             0.00030201
